what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177151947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177152956
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264177161687
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264177167799
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177170558
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177170831
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264177173771
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177181758
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177188016
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264177188250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264177191110
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264177193711
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264177213410
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264177214672
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177222283
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177228471
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264177265745
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264177265979
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264177272836
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264177286998
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1264177299190
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264177302488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264177303421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177305935
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264177309784
