what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558522006
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558522381
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262558525293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558529946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558530298
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1262558532534
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262558540548
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558542626
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558546436
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1262558552206
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262558565999
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558575499
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558577032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558577056
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558579221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558580046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558582943
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1262558591766
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1262558601238
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262558627423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558642062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262558953846
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1262558954248
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1262558955304
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1262558957725
