what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1264109441207
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1264109441208
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1264109441208
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1264109441208
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1264109441209
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1264109441213
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1264109441213
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1264109441214
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1264109441214
os,sysinfo,,,"win32",1264109441217
arch,sysinfo,,,"x86",1264109441217
ws,sysinfo,,,"win32",1264109441217
locale,sysinfo,,,"en_US",1264109441217
processors,sysinfo,,,"2",1264109441217
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1264109441217
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1264109441217
java.specification.name,sysinfo,,,"Java Platform API Specification",1264109441217
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264109441217
java.specification.version,sysinfo,,,"1.6",1264109441217
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1264109441217
java.version,sysinfo,,,"1.6.0_17",1264109441217
java.vm.info,sysinfo,,,"mixed mode, sharing",1264109441217
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1264109441217
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1264109441217
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264109441217
