what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485715964
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1262485717294
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1262485718374
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1262485720116
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262485738452
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1262485738928
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262485740412
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485741404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485743758
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262485750889
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262485753757
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1262485761416
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1262485770200
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1262485770374
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1262485770560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485770696
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485781034
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485781082
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485783070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485783309
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485787149
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485787215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485964329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262485964373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1262486103135
