what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264184902203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264184909025
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264184920001
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264184939176
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1264184939176
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264184973275
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264184978295
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264185006838
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185011699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185011933
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264185020505
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264185022897
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264185030008
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264185040323
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264185050971
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264185055641
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185061638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185071185
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264185102334
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264185102650
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264185103040
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264185132074
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185132790
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185148181
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264185175462
